"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings","PrescriptionIndex"
2020-04-09,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-20,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-21,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-22,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-23,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-24,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-25,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-26,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-27,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-28,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-29,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-30,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-02,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-03,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-04,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-05,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-25,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-26,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,"Nigeria","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-20,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-21,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-22,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-23,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-24,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-25,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-26,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-27,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-28,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-29,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-30,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-02,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-03,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-04,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-05,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-25,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-26,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,"Norway","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-20,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-21,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-22,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-23,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-24,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-25,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-26,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-27,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-28,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-29,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-30,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-02,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-03,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-04,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-05,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-25,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-26,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,"Oman","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-20,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-21,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-22,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-23,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-24,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-25,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-26,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-27,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-28,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-29,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-30,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-02,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-03,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-04,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-05,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-25,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-26,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,"Pakistan","",0,0,0,0,0,0,0,0,0,0,0,0,0
